"Facility.ID","Facility.Name","Address","City","State","ZIP.Code","County.Name","Phone.Number","Hospital.Type","Hospital.Ownership","Emergency.Services","Meets.criteria.for.promoting.interoperability.of.EHRs","Hospital.overall.rating","Hospital.overall.rating.footnote","MORT.Group.Measure.Count","Count.of.Facility.MORT.Measures","Count.of.MORT.Measures.Better","Count.of.MORT.Measures.No.Different","Count.of.MORT.Measures.Worse","Safety.Group.Measure.Count","Count.of.Facility.Safety.Measures","Count.of.Safety.Measures.Better","Count.of.Safety.Measures.No.Different","Count.of.Safety.Measures.Worse","READM.Group.Measure.Count","Count.of.Facility.READM.Measures","Count.of.READM.Measures.Better","Count.of.READM.Measures.No.Different","Count.of.READM.Measures.Worse","Pt.Exp.Group.Measure.Count","Count.of.Facility.Pt.Exp.Measures","TE.Group.Measure.Count","Count.of.Facility.TE.Measures","HAI_1_Score","HAI_2_Score","HAI_3_Score","HAI_4_Score","HAI_5_Score","HAI_6_Score"
"260214","BELTON REGIONAL MEDICAL CENTER","17065 S 71 HIGHWAY","BELTON","MO",64012,"CASS","(816) 348-1236","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","4","0","4","0","8","3","1","2","0","11","9","0","7","2","8","8","12","7",1.25944584382872,0,0,0,3.52112676056338,0.139314572304263
"260216","SAINT LUKE'S EAST  HOSPITAL","100 N E SAINT LUKE'S BOULEVARD","LEES SUMMIT","MO",64086,"JACKSON","(816) 347-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","6","1","5","0","8","8","1","7","0","11","8","2","6","0","8","8","12","10",1.37400384721077,1.58604282315623,1.36425648021828,2.80112044817927,0.645577792123951,0.521454112038141
"260219","PROGRESS WEST HOSPITAL","2 PROGRESS POINT PKWY","O FALLON","MO",63368,"ST. CHARLES","(636) 344-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","5","0","5","0","8","3","0","3","0","11","7","0","6","1","8","8","12","6",2.460024600246,0.867302688638335,0,0,4.00801603206413,0.190585096245474
"26023F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657462195923734,0.744324525493115,NA,NA,NA,NA
"261301","ELLETT MEMORIAL HOSPITAL","610 N OHIO AVE","APPLETON CITY","MO",64724,"ST. CLAIR","(660) 476-2111","Critical Access Hospitals","Government - Hospital District or Authority","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"261302","MADISON MEDICAL CENTER","611 W MAIN ST","FREDERICKTOWN","MO",63645,"MADISON","(573) 781-3341","Critical Access Hospitals","Voluntary non-profit - Other","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","3","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"261303","COMMUNITY HOSPITAL ASSOCIATION","26136 US HIGHWAY 59, PO BOX 107","FAIRFAX","MO",64446,"ATCHISON","(660) 686-2211","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","4","1","3","0","8","8","12","2",NA,NA,NA,NA,NA,NA
"261305","PUTNAM COUNTY MEMORIAL HOSPITAL","1926 OAK STREET,  PO BOX 389","UNIONVILLE","MO",63565,"PUTNAM","(660) 947-2411","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","2",0,0,NA,NA,0,0
"261306","SULLIVAN COUNTY MEMORIAL HOSPITAL","630 WEST THIRD STREET","MILAN","MO",63556,"SULLIVAN","(660) 265-4212","Critical Access Hospitals","Government - Local","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","0","1","8","Not Available","12","3",NA,0,NA,NA,0,0
"261307","PERSHING MEMORIAL HOSPITAL","130 EAST LOCKLING","BROOKFIELD","MO",64628,"LINN","(660) 258-2222","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","3","1","2","0","8","Not Available","12","3",NA,NA,NA,NA,NA,NA
"261308","WASHINGTON COUNTY MEMORIAL HOSPITAL","300 HEALTH WAY","POTOSI","MO",63664,"WASHINGTON","(573) 438-5451","Critical Access Hospitals","Government - Local","Yes","Y","3","","7","3","0","3","0","8","1","0","1","0","11","4","1","2","1","8","8","12","3",0,0,NA,NA,0,1.09529025191676
"261309","WRIGHT MEMORIAL HOSPITAL","191 IOWA BOULEVARD","TRENTON","MO",64683,"GRUNDY","(660) 359-5621","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","2","0","2","0","8","1","0","1","0","11","4","0","4","0","8","Not Available","12","6",0,0,NA,NA,0,0
"261310","SCOTLAND COUNTY  HOSPITAL","450 E SIGLER AVENUE","MEMPHIS","MO",63555,"SCOTLAND","(660) 465-8511","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","3","0","8","Not Available","12","3",NA,0,0,0,0,0
"261311","PERRY COUNTY MEMORIAL HOSPITAL","434 NORTH WEST STREET","PERRYVILLE","MO",63775,"PERRY","(573) 547-2530","Critical Access Hospitals","Government - Local","Yes","Y","1","","7","4","0","4","0","8","2","0","1","1","11","9","0","9","0","8","8","12","3",0,0,NA,NA,0,1.23051681706317
"261312","HARRISON COUNTY COMMUNITY HOSPITAL","2600 MILLER STREET","BETHANY","MO",64424,"HARRISON","(660) 425-0284","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","4","0","4","0","8","Not Available","12","3",0,0,NA,NA,NA,NA
"261313","MACON COUNTY SAMARITAN MEMORIAL HOSPITAL","1205 NORTH MISSOURI ST","MACON","MO",63552,"MACON","(660) 385-8700","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","6","0","6","0","8","Not Available","12","1",0,0,NA,NA,0,0
"261314","HERMANN AREA DISTRICT HOSPITAL","509 W 18TH ST","HERMANN","MO",65041,"GASCONADE","(573) 486-2191","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","4","0","4","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"261315","PARKLAND HEALTH CENTER - BONNE TERRE","7245 RAIDER ROAD","BONNE TERRE","MO",63628,"ST. FRANCOIS","(573) 358-1400","Critical Access Hospitals","Voluntary non-profit - Private","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"261316","MERCY HOSPITAL - AURORA","500 PORTER AVENUE","AURORA","MO",65605,"LAWRENCE","(417) 678-2122","Critical Access Hospitals","Voluntary non-profit - Church","Yes","Y","Not Available","16","7","1","0","1","0","8","1","0","1","0","11","4","0","4","0","8","8","12","5",0,0,NA,NA,0,1.90114068441065
"261317","MERCY HOSPITAL - CASSVILLE","94 MAIN STREET","CASSVILLE","MO",65625,"BARRY","(417) 847-6065","Critical Access Hospitals","Voluntary non-profit - Church","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","3","0","8","Not Available","12","5",0,0,NA,NA,0,0
"261318","SALEM MEMORIAL DISTRICT HOSPITAL","PO BOX 774,","SALEM","MO",65560,"DENT","(573) 729-6626","Critical Access Hospitals","Government - Hospital District or Authority","Yes","","2","","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","6","0","6","0","8","8","12","3",NA,NA,NA,NA,NA,NA
"261319","MERCY HOSPITAL LINCOLN","1000 EAST CHERRY STREET","TROY","MO",63379,"LINCOLN","(636) 528-8551","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","2","0","2","0","8","1","0","1","0","11","6","0","6","0","8","8","12","5",0,10.1522842639594,NA,NA,0,0
"261320","LAFAYETTE REGIONAL HEALTH CENTER","1500 STATE STREET","LEXINGTON","MO",64067,"LAFAYETTE","(660) 259-2203","Critical Access Hospitals","Proprietary","Yes","Y","5","","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","5","1","4","0","8","8","12","5",0,0,9.43396226415094,NA,0,0
"261321","HEDRICK MEDICAL CENTER","2799 NORTH WASHINGTON STREET","CHILLICOTHE","MO",64601,"LIVINGSTON","(660) 646-1480","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","3","0","3","0","8","1","0","1","0","11","5","0","5","0","8","8","12","6",0,0,0,NA,0,0.411692054343351
"261322","EXCELSIOR SPRINGS HOSPITAL","1700 RAINBOW BOULEVARD","EXCELSIOR SPRINGS","MO",64024,"CLAY","(816) 630-6081","Critical Access Hospitals","Government - Local","Yes","","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","3","1","2","0","8","Not Available","12","2",0,0,0,NA,0,2.64550264550265
"261323","CEDAR COUNTY MEMORIAL HOSPITAL","1401 SOUTH PARK STREET","EL DORADO SPRINGS","MO",64744,"CEDAR","(417) 876-2511","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","4",0,5.78034682080925,NA,NA,0,0
"261324","CASS REGIONAL MEDICAL CENTER","2800 E ROCK HAVEN ROAD","HARRISONVILLE","MO",64701,"CASS","(816) 380-5888","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","2","0","2","0","8","2","1","1","0","11","9","1","8","0","8","8","12","4",0,4.60829493087558,0,NA,0,0.530062092988036
"261325","COX BARTON COUNTY HOSPITAL","29 NW 1ST LANE","LAMAR","MO",64759,"BARTON","(417) 682-6081","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","2","0","2","0","8","1","0","1","0","11","5","0","5","0","8","8","12","4",0,0,0,0,0,0
"261327","RAY COUNTY MEMORIAL HOSPITAL","904 WOLLARD BOULEVARD","RICHMOND","MO",64085,"RAY","(816) 470-5432","Critical Access Hospitals","Government - Local","Yes","","5","","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","5","1","4","0","8","Not Available","12","3",NA,NA,NA,NA,NA,NA
"261328","MOSAIC MEDICAL CENTER ALBANY","705 N COLLEGE STREET","ALBANY","MO",64402,"GENTRY","(660) 726-3941","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","4","0","4","0","8","Not Available","12","1",NA,NA,NA,NA,0,2.03252032520325
"261329","COX MONETT HOSPITAL","1000 E US HIGHWAY 60","MONETT","MO",65708,"BARRY","(417) 354-1400","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","5","0","5","0","8","8","12","5",0,0,0,0,0,0
"261330","STE GENEVIEVE COUNTY MEMORIAL HOSPITAL","800 STE GENEVIEVE DRIVE, PO BOX 468","SAINTE GENEVIEVE","MO",63670,"STE. GENEVIEVE","(573) 883-2751","Critical Access Hospitals","Government - Local","Yes","Y","4","","7","3","0","3","0","8","1","0","1","0","11","9","1","8","0","8","8","12","4",0,0,NA,0,0,0
"261331","FREEMAN NEOSHO HOSPITAL","113 WEST HICKORY STREET","NEOSHO","MO",64850,"NEWTON","(417) 451-1234","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","5","0","5","0","8","8","12","6",0,6.2111801242236,NA,0,0,0
"261332","CARROLL COUNTY MEMORIAL HOSPITAL","1502 NORTH JEFFERSON","CARROLLTON","MO",64633,"CARROLL","(660) 542-1695","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","5","0","5","0","8","Not Available","12","2",0,0,NA,NA,0,0
"261333","PIKE COUNTY MEMORIAL HOSPITAL","2305 WEST GEORGIA STREET","LOUISIANA","MO",63353,"PIKE","(573) 754-5531","Critical Access Hospitals","Government - Local","Yes","Y","4","","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","5","0","5","0","8","Not Available","12","5",NA,NA,NA,NA,0,0
"261335","MERCY ST FRANCIS HOSPITAL","100 WEST HIGHWAY 60, PO BOX 82","MOUNTAIN VIEW","MO",65548,"HOWELL","(417) 934-7000","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","2","1","1","0","8","Not Available","12","5",0,0,NA,NA,0,2.71739130434783
"261336","IRON COUNTY MEDICAL CENTER","301 NORTH HIGHWAY 21","PILOT KNOB","MO",63663,"IRON","(573) 546-1260","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
"261337","MISSOURI BAPTIST SULLIVAN HOSPITAL","751 SAPPINGTON BRIDGE RD","SULLIVAN","MO",63080,"FRANKLIN","(573) 468-4186","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","3","0","3","0","8","2","0","2","0","11","5","1","4","0","8","8","12","5",6.51465798045603,2.87047003946896,12.7118644067797,0,4.60829493087558,0.438500328875247
"261338","MERCY HOSPITAL CARTHAGE","3125 DR RUSSELL SMITH WAY","CARTHAGE","MO",64836,"JASPER","(417) 358-8121","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","2","0","2","0","8","1","0","1","0","11","5","0","5","0","8","8","12","4",6.94444444444444,2.94117647058824,0,NA,0,2.22965440356745
"263301","ST LOUIS CHILDRENS HOSPITAL","ONE CHILDRENS PLACE","SAINT LOUIS","MO",63110,"ST. LOUIS CITY","(314) 454-6000","Childrens","Voluntary non-profit - Other","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"263302","THE CHILDREN'S MERCY HOSPITAL","2401 GILLHAM ROAD","KANSAS CITY","MO",64108,"JACKSON","(816) 234-3000","Childrens","Voluntary non-profit - Private","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"263303","RANKEN JORDAN PEDIATRIC BRIDGE HOSPITAL","11365 DORSETT ROAD","MARYLAND HEIGHTS","MO",63043,"ST. LOUIS","(314) 872-6400","Childrens","Voluntary non-profit - Private","No","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"270003","ST PETERS HEALTH","2475 BROADWAY","HELENA","MT",59601,"LEWIS AND CLARK","(406) 442-2480","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","5","0","5","0","8","6","0","6","0","11","10","2","8","0","8","8","12","9",0.749625187406297,1.75500175500175,1.32978723404255,0,1.94931773879142,0.0995421063109695
"270004","BILLINGS CLINIC","2800 10TH AVE N","BILLINGS","MT",59101,"YELLOWSTONE","(406) 657-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","7","0","7","0","8","8","1","7","0","11","11","2","9","0","8","8","12","10",0.938746773057968,0.26583372100751,0.288517022504328,0.259605399792316,0.91776798825257,0.231657676142569
"270012","BENEFIS HOSPITALS INC","1101 26TH ST S","GREAT FALLS","MT",59405,"CASCADE","(406) 455-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","7","0","7","0","8","6","1","5","0","11","11","0","11","0","8","8","12","10",1.11441307578009,0.427715996578272,29.4117647058824,83.3333333333333,0,1.05461393596987
"270014","ST. PATRICK HOSPITAL","500 W BROADWAY","MISSOULA","MT",59806,"MISSOULA","(406) 543-7271","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Y","5","","7","7","0","6","1","8","7","1","6","0","11","11","1","10","0","8","8","12","8",1.06564364876385,1.0498687664042,0.562587904360056,0,1.83150183150183,0.765696784073507
"270017","ST JAMES HEALTHCARE","400 S CLARK ST","BUTTE","MT",59701,"SILVER BOW","(406) 723-2500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","6","0","6","0","8","3","0","3","0","11","10","0","10","0","8","8","12","7",4.90998363338789,2.75988960441582,4.11522633744856,3.584229390681,1.36239782016349,0.491561527117811
"270023","COMMUNITY MEDICAL CENTER","2827 FORT MISSOULA RD","MISSOULA","MT",59804,"MISSOULA","(406) 728-4100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","5","0","5","0","8","6","1","5","0","11","10","0","10","0","8","8","12","7",1.02354145342886,0.905797101449275,0,0,0.918273645546373,0.701754385964912
"270032","NORTHERN MONTANA HOSPITAL","30 13TH ST","HAVRE","MT",59501,"HILL","(406) 265-2211","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","3","0","3","0","8","3","0","3","0","11","9","1","8","0","8","8","12","7",0,0,0,0,0,0
"27003F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.01204819277108,NA,NA,NA,NA
"270049","ST VINCENT HEALTHCARE","1233 N 30TH ST","BILLINGS","MT",59101,"YELLOWSTONE","(406) 657-7000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Y","3","","7","7","0","6","1","8","7","1","5","1","11","11","0","11","0","8","8","12","10",0.615510874025441,0.104220948410631,1.7717033662364,2.10526315789474,0.842815002107037,0.296243630761939
"270051","LOGAN HEALTH MEDICAL CENTER","310 SUNNYVIEW LANE","KALISPELL","MT",59901,"FLATHEAD","(406) 752-5111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","7","0","7","0","8","7","0","7","0","11","11","0","11","0","8","8","12","9",0.408246580934885,0.761614623000762,0.625521267723103,2.23713646532438,1.0738255033557,0.677801984991527
"270057","BOZEMAN HEALTH DEACONESS HOSPITAL","915 HIGHLAND BLVD","BOZEMAN","MT",59715,"GALLATIN","(406) 585-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","6","0","6","0","8","6","0","6","0","11","10","0","10","0","8","8","12","9",0.719942404607631,2.96956198960653,0,1.77935943060498,0,0.191975427145325
"270074","P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET","760 HOSPITAL CIRCLE, POST OFFICE BOX 760","BROWNING","MT",59417,"GLACIER","(406) 338-8917","Acute Care Hospitals","Government - Federal","Yes","Y","Not Available","16","7","1","0","1","0","8","1","0","1","0","11","3","0","3","0","8","Not Available","12","Not Available",0,0,NA,NA,0,0
"270086","GREAT FALLS CLINIC HOSPITAL","3010 15TH AVENUE SOUTH","GREAT FALLS","MT",59405,"CASCADE","(406) 216-8000","Acute Care Hospitals","Proprietary","Yes","Y","5","","7","3","0","3","0","8","2","0","2","0","11","9","1","8","0","8","8","12","7",0,0,0,0,0,0.697836706210747
"271300","POPLAR COMMUNITY HOSPITAL","211 H ST E","POPLAR","MT",59255,"ROOSEVELT","(406) 768-6100","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","1",NA,NA,NA,NA,NA,NA
